GEO.id,GEO.id2,GEO.display-label,HD01_VD01
Id,Id2,Geography,Estimate; Median gross rent
1500000US480291316152,480291316152,"Block Group 2, Census Tract 1316.15, Bexar County, Texas",1190
1500000US480291316153,480291316153,"Block Group 3, Census Tract 1316.15, Bexar County, Texas",1643
1500000US480291316154,480291316154,"Block Group 4, Census Tract 1316.15, Bexar County, Texas",1019
1500000US480291317001,480291317001,"Block Group 1, Census Tract 1317, Bexar County, Texas",1805
1500000US480291318011,480291318011,"Block Group 1, Census Tract 1318.01, Bexar County, Texas",1020
1500000US480291318012,480291318012,"Block Group 2, Census Tract 1318.01, Bexar County, Texas",888
1500000US480291318021,480291318021,"Block Group 1, Census Tract 1318.02, Bexar County, Texas",-
1500000US480291318022,480291318022,"Block Group 2, Census Tract 1318.02, Bexar County, Texas",741
1500000US480291318023,480291318023,"Block Group 3, Census Tract 1318.02, Bexar County, Texas",847
1500000US480291401001,480291401001,"Block Group 1, Census Tract 1401, Bexar County, Texas",698
1500000US480291401002,480291401002,"Block Group 2, Census Tract 1401, Bexar County, Texas",700
1500000US480291402001,480291402001,"Block Group 1, Census Tract 1402, Bexar County, Texas",636
1500000US480291402002,480291402002,"Block Group 2, Census Tract 1402, Bexar County, Texas",516
1500000US480291402003,480291402003,"Block Group 3, Census Tract 1402, Bexar County, Texas",561
1500000US480291402004,480291402004,"Block Group 4, Census Tract 1402, Bexar County, Texas",735
1500000US480291403001,480291403001,"Block Group 1, Census Tract 1403, Bexar County, Texas",619
1500000US480291403002,480291403002,"Block Group 2, Census Tract 1403, Bexar County, Texas",704
1500000US480291403003,480291403003,"Block Group 3, Census Tract 1403, Bexar County, Texas",829
1500000US480291404001,480291404001,"Block Group 1, Census Tract 1404, Bexar County, Texas",879
1500000US480291404002,480291404002,"Block Group 2, Census Tract 1404, Bexar County, Texas",717
1500000US480291404003,480291404003,"Block Group 3, Census Tract 1404, Bexar County, Texas",1129
1500000US480291404004,480291404004,"Block Group 4, Census Tract 1404, Bexar County, Texas",843
1500000US480291405001,480291405001,"Block Group 1, Census Tract 1405, Bexar County, Texas",967
1500000US480291405002,480291405002,"Block Group 2, Census Tract 1405, Bexar County, Texas",1055
1500000US480291405003,480291405003,"Block Group 3, Census Tract 1405, Bexar County, Texas",960
1500000US480291405004,480291405004,"Block Group 4, Census Tract 1405, Bexar County, Texas",1003
1500000US480291406001,480291406001,"Block Group 1, Census Tract 1406, Bexar County, Texas",813
1500000US480291406002,480291406002,"Block Group 2, Census Tract 1406, Bexar County, Texas",834
1500000US480291407001,480291407001,"Block Group 1, Census Tract 1407, Bexar County, Texas",1093
1500000US480291407002,480291407002,"Block Group 2, Census Tract 1407, Bexar County, Texas",588
1500000US480291407003,480291407003,"Block Group 3, Census Tract 1407, Bexar County, Texas",237
1500000US480291407004,480291407004,"Block Group 4, Census Tract 1407, Bexar County, Texas",733
1500000US480291407005,480291407005,"Block Group 5, Census Tract 1407, Bexar County, Texas",627
1500000US480291408001,480291408001,"Block Group 1, Census Tract 1408, Bexar County, Texas",773
1500000US480291408002,480291408002,"Block Group 2, Census Tract 1408, Bexar County, Texas",796
1500000US480291408003,480291408003,"Block Group 3, Census Tract 1408, Bexar County, Texas",1081
1500000US480291408004,480291408004,"Block Group 4, Census Tract 1408, Bexar County, Texas",483
1500000US480291408005,480291408005,"Block Group 5, Census Tract 1408, Bexar County, Texas",-
1500000US480291409001,480291409001,"Block Group 1, Census Tract 1409, Bexar County, Texas",841
1500000US480291409002,480291409002,"Block Group 2, Census Tract 1409, Bexar County, Texas",791
1500000US480291410001,480291410001,"Block Group 1, Census Tract 1410, Bexar County, Texas",936
1500000US480291410002,480291410002,"Block Group 2, Census Tract 1410, Bexar County, Texas",639
1500000US480291410003,480291410003,"Block Group 3, Census Tract 1410, Bexar County, Texas",596
1500000US480291411011,480291411011,"Block Group 1, Census Tract 1411.01, Bexar County, Texas",684
1500000US480291411012,480291411012,"Block Group 2, Census Tract 1411.01, Bexar County, Texas",917
1500000US480291411013,480291411013,"Block Group 3, Census Tract 1411.01, Bexar County, Texas",624
1500000US480291411021,480291411021,"Block Group 1, Census Tract 1411.02, Bexar County, Texas",603
1500000US480291411022,480291411022,"Block Group 2, Census Tract 1411.02, Bexar County, Texas",764
1500000US480291411023,480291411023,"Block Group 3, Census Tract 1411.02, Bexar County, Texas",748
1500000US480291412001,480291412001,"Block Group 1, Census Tract 1412, Bexar County, Texas",741
1500000US480291412002,480291412002,"Block Group 2, Census Tract 1412, Bexar County, Texas",1011
1500000US480291412003,480291412003,"Block Group 3, Census Tract 1412, Bexar County, Texas",782
1500000US480291412004,480291412004,"Block Group 4, Census Tract 1412, Bexar County, Texas",778
1500000US480291412005,480291412005,"Block Group 5, Census Tract 1412, Bexar County, Texas",648
1500000US480291412006,480291412006,"Block Group 6, Census Tract 1412, Bexar County, Texas",-
1500000US480291413001,480291413001,"Block Group 1, Census Tract 1413, Bexar County, Texas",649
1500000US480291413002,480291413002,"Block Group 2, Census Tract 1413, Bexar County, Texas",833
1500000US480291413003,480291413003,"Block Group 3, Census Tract 1413, Bexar County, Texas",763
1500000US480291414021,480291414021,"Block Group 1, Census Tract 1414.02, Bexar County, Texas",790
1500000US480291414022,480291414022,"Block Group 2, Census Tract 1414.02, Bexar County, Texas",1364
1500000US480291414031,480291414031,"Block Group 1, Census Tract 1414.03, Bexar County, Texas",954
1500000US480291414032,480291414032,"Block Group 2, Census Tract 1414.03, Bexar County, Texas",935
1500000US480291414041,480291414041,"Block Group 1, Census Tract 1414.04, Bexar County, Texas",1124
1500000US480291414042,480291414042,"Block Group 2, Census Tract 1414.04, Bexar County, Texas",894
1500000US480291414043,480291414043,"Block Group 3, Census Tract 1414.04, Bexar County, Texas",565
1500000US480291416001,480291416001,"Block Group 1, Census Tract 1416, Bexar County, Texas",1144
1500000US480291416002,480291416002,"Block Group 2, Census Tract 1416, Bexar County, Texas",915
1500000US480291417001,480291417001,"Block Group 1, Census Tract 1417, Bexar County, Texas",886
1500000US480291417002,480291417002,"Block Group 2, Census Tract 1417, Bexar County, Texas",-
1500000US480291418001,480291418001,"Block Group 1, Census Tract 1418, Bexar County, Texas",852
1500000US480291418002,480291418002,"Block Group 2, Census Tract 1418, Bexar County, Texas",1009
1500000US480291418003,480291418003,"Block Group 3, Census Tract 1418, Bexar County, Texas",788
1500000US480291419001,480291419001,"Block Group 1, Census Tract 1419, Bexar County, Texas",1014
1500000US480291419002,480291419002,"Block Group 2, Census Tract 1419, Bexar County, Texas",-
1500000US480291419003,480291419003,"Block Group 3, Census Tract 1419, Bexar County, Texas",-
1500000US480291501001,480291501001,"Block Group 1, Census Tract 1501, Bexar County, Texas",967
1500000US480291501002,480291501002,"Block Group 2, Census Tract 1501, Bexar County, Texas",631
1500000US480291501003,480291501003,"Block Group 3, Census Tract 1501, Bexar County, Texas",633
1500000US480291501004,480291501004,"Block Group 4, Census Tract 1501, Bexar County, Texas",618
1500000US480291503001,480291503001,"Block Group 1, Census Tract 1503, Bexar County, Texas",662
1500000US480291503002,480291503002,"Block Group 2, Census Tract 1503, Bexar County, Texas",780
1500000US480291503003,480291503003,"Block Group 3, Census Tract 1503, Bexar County, Texas",543
1500000US480291503004,480291503004,"Block Group 4, Census Tract 1503, Bexar County, Texas",665
1500000US480291504001,480291504001,"Block Group 1, Census Tract 1504, Bexar County, Texas",777
1500000US480291504002,480291504002,"Block Group 2, Census Tract 1504, Bexar County, Texas",535
1500000US480291504003,480291504003,"Block Group 3, Census Tract 1504, Bexar County, Texas",739
1500000US480291505011,480291505011,"Block Group 1, Census Tract 1505.01, Bexar County, Texas",766
1500000US480291505012,480291505012,"Block Group 2, Census Tract 1505.01, Bexar County, Texas",601
1500000US480291505013,480291505013,"Block Group 3, Census Tract 1505.01, Bexar County, Texas",726
1500000US480291505014,480291505014,"Block Group 4, Census Tract 1505.01, Bexar County, Texas",964
1500000US480291505021,480291505021,"Block Group 1, Census Tract 1505.02, Bexar County, Texas",805
1500000US480291505022,480291505022,"Block Group 2, Census Tract 1505.02, Bexar County, Texas",822
1500000US480291505023,480291505023,"Block Group 3, Census Tract 1505.02, Bexar County, Texas",723
1500000US480291506001,480291506001,"Block Group 1, Census Tract 1506, Bexar County, Texas",747
1500000US480291506002,480291506002,"Block Group 2, Census Tract 1506, Bexar County, Texas",785
1500000US480291506003,480291506003,"Block Group 3, Census Tract 1506, Bexar County, Texas",608
1500000US480291506004,480291506004,"Block Group 4, Census Tract 1506, Bexar County, Texas",910
1500000US480291507001,480291507001,"Block Group 1, Census Tract 1507, Bexar County, Texas",968
1500000US480291507002,480291507002,"Block Group 2, Census Tract 1507, Bexar County, Texas",711
1500000US480291507003,480291507003,"Block Group 3, Census Tract 1507, Bexar County, Texas",1110
1500000US480291507004,480291507004,"Block Group 4, Census Tract 1507, Bexar County, Texas",697
1500000US480291507005,480291507005,"Block Group 5, Census Tract 1507, Bexar County, Texas",-
1500000US480291507006,480291507006,"Block Group 6, Census Tract 1507, Bexar County, Texas",874
1500000US480291508001,480291508001,"Block Group 1, Census Tract 1508, Bexar County, Texas",387
1500000US480291508002,480291508002,"Block Group 2, Census Tract 1508, Bexar County, Texas",910
1500000US480291508003,480291508003,"Block Group 3, Census Tract 1508, Bexar County, Texas",419
1500000US480291509001,480291509001,"Block Group 1, Census Tract 1509, Bexar County, Texas",1277
1500000US480291509002,480291509002,"Block Group 2, Census Tract 1509, Bexar County, Texas",540
1500000US480291509003,480291509003,"Block Group 3, Census Tract 1509, Bexar County, Texas",566
1500000US480291509004,480291509004,"Block Group 4, Census Tract 1509, Bexar County, Texas",498
1500000US480291509005,480291509005,"Block Group 5, Census Tract 1509, Bexar County, Texas",808
1500000US480291510001,480291510001,"Block Group 1, Census Tract 1510, Bexar County, Texas",912
1500000US480291510002,480291510002,"Block Group 2, Census Tract 1510, Bexar County, Texas",586
1500000US480291510003,480291510003,"Block Group 3, Census Tract 1510, Bexar County, Texas",702
1500000US480291511001,480291511001,"Block Group 1, Census Tract 1511, Bexar County, Texas",824
1500000US480291511002,480291511002,"Block Group 2, Census Tract 1511, Bexar County, Texas",1021
1500000US480291511003,480291511003,"Block Group 3, Census Tract 1511, Bexar County, Texas",-
1500000US480291511004,480291511004,"Block Group 4, Census Tract 1511, Bexar County, Texas",976
1500000US480291511005,480291511005,"Block Group 5, Census Tract 1511, Bexar County, Texas",-
1500000US480291511006,480291511006,"Block Group 6, Census Tract 1511, Bexar County, Texas",384
1500000US480291511007,480291511007,"Block Group 7, Census Tract 1511, Bexar County, Texas",887
1500000US480291512001,480291512001,"Block Group 1, Census Tract 1512, Bexar County, Texas",1324
1500000US480291512002,480291512002,"Block Group 2, Census Tract 1512, Bexar County, Texas",725
1500000US480291512003,480291512003,"Block Group 3, Census Tract 1512, Bexar County, Texas",-
1500000US480291512004,480291512004,"Block Group 4, Census Tract 1512, Bexar County, Texas",-
1500000US480291512005,480291512005,"Block Group 5, Census Tract 1512, Bexar County, Texas",1234
1500000US480291513011,480291513011,"Block Group 1, Census Tract 1513.01, Bexar County, Texas",805
1500000US480291513012,480291513012,"Block Group 2, Census Tract 1513.01, Bexar County, Texas",770
1500000US480291513013,480291513013,"Block Group 3, Census Tract 1513.01, Bexar County, Texas",775
1500000US480291513014,480291513014,"Block Group 4, Census Tract 1513.01, Bexar County, Texas",933
1500000US480291513021,480291513021,"Block Group 1, Census Tract 1513.02, Bexar County, Texas",694
1500000US480291513022,480291513022,"Block Group 2, Census Tract 1513.02, Bexar County, Texas",738
1500000US480291514001,480291514001,"Block Group 1, Census Tract 1514, Bexar County, Texas",759
1500000US480291514002,480291514002,"Block Group 2, Census Tract 1514, Bexar County, Texas",738
1500000US480291514003,480291514003,"Block Group 3, Census Tract 1514, Bexar County, Texas",653
1500000US480291514004,480291514004,"Block Group 4, Census Tract 1514, Bexar County, Texas",683
1500000US480291515001,480291515001,"Block Group 1, Census Tract 1515, Bexar County, Texas",600
1500000US480291515002,480291515002,"Block Group 2, Census Tract 1515, Bexar County, Texas",762
1500000US480291515003,480291515003,"Block Group 3, Census Tract 1515, Bexar County, Texas",683
1500000US480291516001,480291516001,"Block Group 1, Census Tract 1516, Bexar County, Texas",824
1500000US480291516002,480291516002,"Block Group 2, Census Tract 1516, Bexar County, Texas",757
1500000US480291516003,480291516003,"Block Group 3, Census Tract 1516, Bexar County, Texas",733
1500000US480291516004,480291516004,"Block Group 4, Census Tract 1516, Bexar County, Texas",757
1500000US480291516005,480291516005,"Block Group 5, Census Tract 1516, Bexar County, Texas",-
1500000US480291517001,480291517001,"Block Group 1, Census Tract 1517, Bexar County, Texas",676
1500000US480291517002,480291517002,"Block Group 2, Census Tract 1517, Bexar County, Texas",829
1500000US480291517003,480291517003,"Block Group 3, Census Tract 1517, Bexar County, Texas",770
1500000US480291517004,480291517004,"Block Group 4, Census Tract 1517, Bexar County, Texas",-
1500000US480291517005,480291517005,"Block Group 5, Census Tract 1517, Bexar County, Texas",610
1500000US480291519001,480291519001,"Block Group 1, Census Tract 1519, Bexar County, Texas",917
1500000US480291519002,480291519002,"Block Group 2, Census Tract 1519, Bexar County, Texas",910
1500000US480291520001,480291520001,"Block Group 1, Census Tract 1520, Bexar County, Texas",867
1500000US480291521001,480291521001,"Block Group 1, Census Tract 1521, Bexar County, Texas",-
1500000US480291521002,480291521002,"Block Group 2, Census Tract 1521, Bexar County, Texas",-
1500000US480291521003,480291521003,"Block Group 3, Census Tract 1521, Bexar County, Texas",420
1500000US480291521004,480291521004,"Block Group 4, Census Tract 1521, Bexar County, Texas",1000
1500000US480291522011,480291522011,"Block Group 1, Census Tract 1522.01, Bexar County, Texas",870
1500000US480291522012,480291522012,"Block Group 2, Census Tract 1522.01, Bexar County, Texas",950
1500000US480291522013,480291522013,"Block Group 3, Census Tract 1522.01, Bexar County, Texas",442
1500000US480291522021,480291522021,"Block Group 1, Census Tract 1522.02, Bexar County, Texas",582
1500000US480291522022,480291522022,"Block Group 2, Census Tract 1522.02, Bexar County, Texas",938
1500000US480291601001,480291601001,"Block Group 1, Census Tract 1601, Bexar County, Texas",313
1500000US480291601002,480291601002,"Block Group 2, Census Tract 1601, Bexar County, Texas",619
1500000US480291601003,480291601003,"Block Group 3, Census Tract 1601, Bexar County, Texas",-
1500000US480291601004,480291601004,"Block Group 4, Census Tract 1601, Bexar County, Texas",782
1500000US480291602001,480291602001,"Block Group 1, Census Tract 1602, Bexar County, Texas",751
1500000US480291602002,480291602002,"Block Group 2, Census Tract 1602, Bexar County, Texas",848
1500000US480291602003,480291602003,"Block Group 3, Census Tract 1602, Bexar County, Texas",758
1500000US480291603001,480291603001,"Block Group 1, Census Tract 1603, Bexar County, Texas",780
1500000US480291603002,480291603002,"Block Group 2, Census Tract 1603, Bexar County, Texas",917
1500000US480291603003,480291603003,"Block Group 3, Census Tract 1603, Bexar County, Texas",1087
1500000US480291603004,480291603004,"Block Group 4, Census Tract 1603, Bexar County, Texas",623
1500000US480291603005,480291603005,"Block Group 5, Census Tract 1603, Bexar County, Texas",903
1500000US480291604001,480291604001,"Block Group 1, Census Tract 1604, Bexar County, Texas",592
1500000US480291604002,480291604002,"Block Group 2, Census Tract 1604, Bexar County, Texas",717
1500000US480291604003,480291604003,"Block Group 3, Census Tract 1604, Bexar County, Texas",857
1500000US480291604004,480291604004,"Block Group 4, Census Tract 1604, Bexar County, Texas",1005
1500000US480291605011,480291605011,"Block Group 1, Census Tract 1605.01, Bexar County, Texas",427
1500000US480291605012,480291605012,"Block Group 2, Census Tract 1605.01, Bexar County, Texas",491
1500000US480291605013,480291605013,"Block Group 3, Census Tract 1605.01, Bexar County, Texas",496
1500000US480291605021,480291605021,"Block Group 1, Census Tract 1605.02, Bexar County, Texas",886
1500000US480291605022,480291605022,"Block Group 2, Census Tract 1605.02, Bexar County, Texas",566
1500000US480291605023,480291605023,"Block Group 3, Census Tract 1605.02, Bexar County, Texas",749
1500000US480291605024,480291605024,"Block Group 4, Census Tract 1605.02, Bexar County, Texas",950
1500000US480291606001,480291606001,"Block Group 1, Census Tract 1606, Bexar County, Texas",863
1500000US480291606002,480291606002,"Block Group 2, Census Tract 1606, Bexar County, Texas",871
1500000US480291606003,480291606003,"Block Group 3, Census Tract 1606, Bexar County, Texas",493
1500000US480291607011,480291607011,"Block Group 1, Census Tract 1607.01, Bexar County, Texas",-
1500000US480291607012,480291607012,"Block Group 2, Census Tract 1607.01, Bexar County, Texas",763
1500000US480291607013,480291607013,"Block Group 3, Census Tract 1607.01, Bexar County, Texas",598
1500000US480291607021,480291607021,"Block Group 1, Census Tract 1607.02, Bexar County, Texas",623
1500000US480291607022,480291607022,"Block Group 2, Census Tract 1607.02, Bexar County, Texas",398
1500000US480291607023,480291607023,"Block Group 3, Census Tract 1607.02, Bexar County, Texas",611
1500000US480291607024,480291607024,"Block Group 4, Census Tract 1607.02, Bexar County, Texas",623
1500000US480291609011,480291609011,"Block Group 1, Census Tract 1609.01, Bexar County, Texas",572
1500000US480291609012,480291609012,"Block Group 2, Census Tract 1609.01, Bexar County, Texas",575
1500000US480291609013,480291609013,"Block Group 3, Census Tract 1609.01, Bexar County, Texas",704
1500000US480291609021,480291609021,"Block Group 1, Census Tract 1609.02, Bexar County, Texas",784
1500000US480291609022,480291609022,"Block Group 2, Census Tract 1609.02, Bexar County, Texas",675
1500000US480291609023,480291609023,"Block Group 3, Census Tract 1609.02, Bexar County, Texas",668
1500000US480291610001,480291610001,"Block Group 1, Census Tract 1610, Bexar County, Texas",655
1500000US480291610002,480291610002,"Block Group 2, Census Tract 1610, Bexar County, Texas",839
1500000US480291611001,480291611001,"Block Group 1, Census Tract 1611, Bexar County, Texas",811
1500000US480291611002,480291611002,"Block Group 2, Census Tract 1611, Bexar County, Texas",-
1500000US480291611003,480291611003,"Block Group 3, Census Tract 1611, Bexar County, Texas",671
1500000US480291611004,480291611004,"Block Group 4, Census Tract 1611, Bexar County, Texas",-
1500000US480291611005,480291611005,"Block Group 5, Census Tract 1611, Bexar County, Texas",855
1500000US480291611006,480291611006,"Block Group 6, Census Tract 1611, Bexar County, Texas",-
1500000US480291612001,480291612001,"Block Group 1, Census Tract 1612, Bexar County, Texas",858
1500000US480291612002,480291612002,"Block Group 2, Census Tract 1612, Bexar County, Texas",906
1500000US480291613021,480291613021,"Block Group 1, Census Tract 1613.02, Bexar County, Texas",889
1500000US480291613022,480291613022,"Block Group 2, Census Tract 1613.02, Bexar County, Texas",968
1500000US480291613031,480291613031,"Block Group 1, Census Tract 1613.03, Bexar County, Texas",915
1500000US480291613032,480291613032,"Block Group 2, Census Tract 1613.03, Bexar County, Texas",942
1500000US480291613041,480291613041,"Block Group 1, Census Tract 1613.04, Bexar County, Texas",773
1500000US480291613042,480291613042,"Block Group 2, Census Tract 1613.04, Bexar County, Texas",1024
1500000US480291614001,480291614001,"Block Group 1, Census Tract 1614, Bexar County, Texas",1585
1500000US480291615011,480291615011,"Block Group 1, Census Tract 1615.01, Bexar County, Texas",724
1500000US480291615012,480291615012,"Block Group 2, Census Tract 1615.01, Bexar County, Texas",850
1500000US480291615013,480291615013,"Block Group 3, Census Tract 1615.01, Bexar County, Texas",660
1500000US480291615014,480291615014,"Block Group 4, Census Tract 1615.01, Bexar County, Texas",777
1500000US480291615015,480291615015,"Block Group 5, Census Tract 1615.01, Bexar County, Texas",860
1500000US480291615031,480291615031,"Block Group 1, Census Tract 1615.03, Bexar County, Texas",932
1500000US480291615032,480291615032,"Block Group 2, Census Tract 1615.03, Bexar County, Texas",1096
1500000US480291615033,480291615033,"Block Group 3, Census Tract 1615.03, Bexar County, Texas",974
1500000US480291615041,480291615041,"Block Group 1, Census Tract 1615.04, Bexar County, Texas",801
1500000US480291615042,480291615042,"Block Group 2, Census Tract 1615.04, Bexar County, Texas",883
1500000US480291616001,480291616001,"Block Group 1, Census Tract 1616, Bexar County, Texas",1147
1500000US480291616002,480291616002,"Block Group 2, Census Tract 1616, Bexar County, Texas",643
1500000US480291618011,480291618011,"Block Group 1, Census Tract 1618.01, Bexar County, Texas",941
1500000US480291618012,480291618012,"Block Group 2, Census Tract 1618.01, Bexar County, Texas",883
1500000US480291618021,480291618021,"Block Group 1, Census Tract 1618.02, Bexar County, Texas",1148
1500000US480291618022,480291618022,"Block Group 2, Census Tract 1618.02, Bexar County, Texas",879
1500000US480291619011,480291619011,"Block Group 1, Census Tract 1619.01, Bexar County, Texas",648
1500000US480291619021,480291619021,"Block Group 1, Census Tract 1619.02, Bexar County, Texas",-
1500000US480291619022,480291619022,"Block Group 2, Census Tract 1619.02, Bexar County, Texas",639
1500000US480291619023,480291619023,"Block Group 3, Census Tract 1619.02, Bexar County, Texas",1398
1500000US480291620011,480291620011,"Block Group 1, Census Tract 1620.01, Bexar County, Texas",644
1500000US480291620031,480291620031,"Block Group 1, Census Tract 1620.03, Bexar County, Texas",764
1500000US480291620032,480291620032,"Block Group 2, Census Tract 1620.03, Bexar County, Texas",725
1500000US480291620033,480291620033,"Block Group 3, Census Tract 1620.03, Bexar County, Texas",-
1500000US480291620041,480291620041,"Block Group 1, Census Tract 1620.04, Bexar County, Texas",789
1500000US480291620042,480291620042,"Block Group 2, Census Tract 1620.04, Bexar County, Texas",615
1500000US480291701011,480291701011,"Block Group 1, Census Tract 1701.01, Bexar County, Texas",733
1500000US480291701012,480291701012,"Block Group 2, Census Tract 1701.01, Bexar County, Texas",779
1500000US480291701013,480291701013,"Block Group 3, Census Tract 1701.01, Bexar County, Texas",852
1500000US480291701021,480291701021,"Block Group 1, Census Tract 1701.02, Bexar County, Texas",468
1500000US480291701022,480291701022,"Block Group 2, Census Tract 1701.02, Bexar County, Texas",805
1500000US480291701023,480291701023,"Block Group 3, Census Tract 1701.02, Bexar County, Texas",526
1500000US480291702001,480291702001,"Block Group 1, Census Tract 1702, Bexar County, Texas",537
1500000US480291702002,480291702002,"Block Group 2, Census Tract 1702, Bexar County, Texas",713
1500000US480291702003,480291702003,"Block Group 3, Census Tract 1702, Bexar County, Texas",395
1500000US480291702004,480291702004,"Block Group 4, Census Tract 1702, Bexar County, Texas",584
1500000US480291702005,480291702005,"Block Group 5, Census Tract 1702, Bexar County, Texas",300
1500000US480291702006,480291702006,"Block Group 6, Census Tract 1702, Bexar County, Texas",730
1500000US480291703001,480291703001,"Block Group 1, Census Tract 1703, Bexar County, Texas",820
1500000US480291703002,480291703002,"Block Group 2, Census Tract 1703, Bexar County, Texas",-
1500000US480291703003,480291703003,"Block Group 3, Census Tract 1703, Bexar County, Texas",672
1500000US480291703004,480291703004,"Block Group 4, Census Tract 1703, Bexar County, Texas",-
1500000US480291703005,480291703005,"Block Group 5, Census Tract 1703, Bexar County, Texas",533
1500000US480291703006,480291703006,"Block Group 6, Census Tract 1703, Bexar County, Texas",772
1500000US480291704011,480291704011,"Block Group 1, Census Tract 1704.01, Bexar County, Texas",1068
1500000US480291704012,480291704012,"Block Group 2, Census Tract 1704.01, Bexar County, Texas",759
1500000US480291704013,480291704013,"Block Group 3, Census Tract 1704.01, Bexar County, Texas",339
1500000US480291704014,480291704014,"Block Group 4, Census Tract 1704.01, Bexar County, Texas",613
1500000US480291704021,480291704021,"Block Group 1, Census Tract 1704.02, Bexar County, Texas",775
1500000US480291704022,480291704022,"Block Group 2, Census Tract 1704.02, Bexar County, Texas",668
1500000US480291704023,480291704023,"Block Group 3, Census Tract 1704.02, Bexar County, Texas",679
1500000US480291704024,480291704024,"Block Group 4, Census Tract 1704.02, Bexar County, Texas",755
1500000US480291705001,480291705001,"Block Group 1, Census Tract 1705, Bexar County, Texas",510
1500000US480291705002,480291705002,"Block Group 2, Census Tract 1705, Bexar County, Texas",897
1500000US480291705003,480291705003,"Block Group 3, Census Tract 1705, Bexar County, Texas",783
1500000US480291705004,480291705004,"Block Group 4, Census Tract 1705, Bexar County, Texas",-
1500000US480291706001,480291706001,"Block Group 1, Census Tract 1706, Bexar County, Texas",735
1500000US480291706002,480291706002,"Block Group 2, Census Tract 1706, Bexar County, Texas",1044
1500000US480291706003,480291706003,"Block Group 3, Census Tract 1706, Bexar County, Texas",699
1500000US480291706004,480291706004,"Block Group 4, Census Tract 1706, Bexar County, Texas",797
1500000US480291707001,480291707001,"Block Group 1, Census Tract 1707, Bexar County, Texas",-
1500000US480291707002,480291707002,"Block Group 2, Census Tract 1707, Bexar County, Texas",677
1500000US480291707003,480291707003,"Block Group 3, Census Tract 1707, Bexar County, Texas",699
1500000US480291708001,480291708001,"Block Group 1, Census Tract 1708, Bexar County, Texas",541
1500000US480291708002,480291708002,"Block Group 2, Census Tract 1708, Bexar County, Texas",749
1500000US480291709001,480291709001,"Block Group 1, Census Tract 1709, Bexar County, Texas",698
1500000US480291709002,480291709002,"Block Group 2, Census Tract 1709, Bexar County, Texas",866
1500000US480291709003,480291709003,"Block Group 3, Census Tract 1709, Bexar County, Texas",616
1500000US480291710001,480291710001,"Block Group 1, Census Tract 1710, Bexar County, Texas",659
1500000US480291710002,480291710002,"Block Group 2, Census Tract 1710, Bexar County, Texas",867
1500000US480291710003,480291710003,"Block Group 3, Census Tract 1710, Bexar County, Texas",564
1500000US480291710004,480291710004,"Block Group 4, Census Tract 1710, Bexar County, Texas",821
1500000US480291710005,480291710005,"Block Group 5, Census Tract 1710, Bexar County, Texas",-
1500000US480291711001,480291711001,"Block Group 1, Census Tract 1711, Bexar County, Texas",540
1500000US480291711002,480291711002,"Block Group 2, Census Tract 1711, Bexar County, Texas",-
1500000US480291712001,480291712001,"Block Group 1, Census Tract 1712, Bexar County, Texas",966
1500000US480291712002,480291712002,"Block Group 2, Census Tract 1712, Bexar County, Texas",505
1500000US480291712003,480291712003,"Block Group 3, Census Tract 1712, Bexar County, Texas",645
1500000US480291713011,480291713011,"Block Group 1, Census Tract 1713.01, Bexar County, Texas",-
1500000US480291713012,480291713012,"Block Group 2, Census Tract 1713.01, Bexar County, Texas",584
1500000US480291713021,480291713021,"Block Group 1, Census Tract 1713.02, Bexar County, Texas",-
1500000US480291713022,480291713022,"Block Group 2, Census Tract 1713.02, Bexar County, Texas",-
1500000US480291713023,480291713023,"Block Group 3, Census Tract 1713.02, Bexar County, Texas",739
1500000US480291713024,480291713024,"Block Group 4, Census Tract 1713.02, Bexar County, Texas",826
1500000US480291714011,480291714011,"Block Group 1, Census Tract 1714.01, Bexar County, Texas",926
1500000US480291714012,480291714012,"Block Group 2, Census Tract 1714.01, Bexar County, Texas",609
1500000US480291714021,480291714021,"Block Group 1, Census Tract 1714.02, Bexar County, Texas",870
1500000US480291714022,480291714022,"Block Group 2, Census Tract 1714.02, Bexar County, Texas",850
1500000US480291714023,480291714023,"Block Group 3, Census Tract 1714.02, Bexar County, Texas",978
1500000US480291715011,480291715011,"Block Group 1, Census Tract 1715.01, Bexar County, Texas",580
1500000US480291715012,480291715012,"Block Group 2, Census Tract 1715.01, Bexar County, Texas",911
1500000US480291715021,480291715021,"Block Group 1, Census Tract 1715.02, Bexar County, Texas",774
1500000US480291715022,480291715022,"Block Group 2, Census Tract 1715.02, Bexar County, Texas",-
1500000US480291715023,480291715023,"Block Group 3, Census Tract 1715.02, Bexar County, Texas",714
1500000US480291715024,480291715024,"Block Group 4, Census Tract 1715.02, Bexar County, Texas",973
1500000US480291716011,480291716011,"Block Group 1, Census Tract 1716.01, Bexar County, Texas",946
1500000US480291716012,480291716012,"Block Group 2, Census Tract 1716.01, Bexar County, Texas",761
1500000US480291716013,480291716013,"Block Group 3, Census Tract 1716.01, Bexar County, Texas",620
1500000US480291716021,480291716021,"Block Group 1, Census Tract 1716.02, Bexar County, Texas",850
1500000US480291716022,480291716022,"Block Group 2, Census Tract 1716.02, Bexar County, Texas",793
