Precinct,1,2,3,4,Votes for Taylor,Votes for Villarreal,Votes for Adkisson,Vots for Van de Putte,9,10,11,12,13,14,15,16,Total votes,Taylor,Villarreal,Adkisson,Van de Putte,Winner,Color,geometry,geometry_vertex_count,AREA,TOTAL,STATESENAT,CONG,STATEREP,Shape_Leng,Shape_Area,import_notes
1001,0,0,0,0,7,40,3,12,0,0,0,0,0,0,0,0,62,0.112903225806452,0.645161290322581,0.048387096774194,0.193548387096774,Villarreal,#fdae61,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-98.4953178621,29.4194958387,0 -98.4952379996,29.4194549998,0 -98.4950679996,29.4193429996,0 -98.4949810003,29.4192799998,0 -98.4948940001,29.4192029998,0 -98.4945110003,29.4188160002,0 -98.4943610002,29.4186899996,0 -98.4941549998,29.4185430003,0 -98.4940080005,29.4184549998,0 -98.4938620003,29.4183780003,0 -98.4936160002,29.4182659998,0 -98.4933819996,29.4181669999,0 -98.4931919999,29.4180870003,0 -98.4929659996,29.4180030002,0 -98.4929270001,29.4179910003,0 -98.4928299998,29.4179619999,0 -98.4928360003,29.4179529996,0 -98.4933839999,29.4173730004,0 -98.4935709998,29.4171020004,0 -98.4940259997,29.4156170001,0 -98.4940639996,29.4155449998,0 -98.4941640004,29.4153580001,0 -98.4946669997,29.4148940003,0 -98.4948250004,29.4146590001,0 -98.4949320005,29.4144900004,0 -98.4950729999,29.4140520004,0 -98.4951619997,29.4137650004,0 -98.4952269997,29.4135119999,0 -98.495408,29.4133459998,0 -98.4955139997,29.4133020002,0 -98.4959929995,29.4131009996,0 -98.4961739996,29.4128670004,0 -98.4961959997,29.4126889996,0 -98.4961540002,29.4125499999,0 -98.4957689997,29.4119060004,0 -98.4959459995,29.4120250003,0 -98.4971410004,29.412825,0 -98.4972509995,29.4128920001,0 -98.4975499999,29.4130190003,0 -98.4976130001,29.4128649998,0 -98.4977940004,29.4123619996,0 -98.4978450002,29.4121920001,0 -98.4980430004,29.4116079998,0 -98.4982410003,29.4110200001,0 -98.49847,29.4103529999,0 -98.4995399997,29.4107759998,0 -98.5005789997,29.4111890002,0 -98.5007329997,29.410696,0 -98.5009540003,29.4099860003,0 -98.5009800001,29.4099109999,0 -98.5012250001,29.4092010001,0 -98.5012789999,29.4091230002,0 -98.501335,29.4090709997,0 -98.501521,29.4084920003,0 -98.5016400004,29.4081209997,0 -98.5019280002,29.4072780002,0 -98.5020690003,29.4068659998,0 -98.5024959995,29.4070149998,0 -98.5032480001,29.407351,0 -98.5033000004,29.4078230004,0 -98.5040599997,29.4073320002,0 -98.504304,29.4071760002,0 -98.505127,29.4074900004,0 -98.5057539995,29.4077799997,0 -98.5062790003,29.4080709996,0 -98.5065710004,29.4082190002,0 -98.5071060004,29.4084029998,0 -98.5076489997,29.4085200003,0 -98.5080640005,29.4085070004,0 -98.5083779996,29.4084030002,0 -98.5086550001,29.4082909996,0 -98.5090590004,29.4081810001,0 -98.5092579996,29.4081239997,0 -98.5095860005,29.4080299997,0 -98.5094430005,29.4083549997,0 -98.5093399997,29.4085909998,0 -98.5089710004,29.4094329999,0 -98.5086710002,29.4101150003,0 -98.5084520003,29.4106310004,0 -98.5082440002,29.4109969999,0 -98.5081169998,29.411203,0 -98.50809,29.4112449996,0 -98.5080629998,29.4112889998,0 -98.5080440002,29.41132,0 -98.5077970001,29.411661,0 -98.5075110004,29.4120139999,0 -98.5071310001,29.4124,0 -98.5066219998,29.4128640002,0 -98.5061679998,29.4132899997,0 -98.5060009998,29.4134469996,0 -98.5057540002,29.4136809998,0 -98.5056390001,29.4137900001,0 -98.5055009997,29.4139090003,0 -98.5048309996,29.4145010002,0 -98.504578,29.4146989999,0 -98.5043110004,29.4149080004,0 -98.5040030004,29.4152010004,0 -98.5035889995,29.4155959999,0 -98.5033279996,29.4158929997,0 -98.5032789998,29.4159489998,0 -98.5025860001,29.4169029999,0 -98.5024540003,29.4172220001,0 -98.5023740004,29.4175149998,0 -98.5022280003,29.4182680003,0 -98.5022139998,29.4183400003,0 -98.502075,29.4193649999,0 -98.5020630004,29.4195000002,0 -98.5018440001,29.421296,0 -98.5018400005,29.4213289996,0 -98.5018180001,29.4214819998,0 -98.5017170005,29.4221909999,0 -98.5016899999,29.4224980002,0 -98.5016869998,29.422531,0 -98.501455,29.4224910003,0 -98.5013420001,29.4224609999,0 -98.5012230003,29.4224360002,0 -98.5011080002,29.4223990002,0 -98.5006490002,29.4222360001,0 -98.5005309996,29.4221889998,0 -98.5004200002,29.4221380003,0 -98.5003050001,29.4220760002,0 -98.5002189995,29.4220220001,0 -98.5001820004,29.4219919997,0 -98.5000389996,29.4218749999,0 -98.5000080002,29.421846,0 -98.4997409996,29.4215929998,0 -98.4994550002,29.4213430002,0 -98.4993530004,29.4212709998,0 -98.4990500003,29.4211230003,0 -98.4988800003,29.4210500002,0 -98.4974510001,29.4204229999,0 -98.4971650004,29.4202969998,0 -98.496447,29.4199820002,0 -98.4954880001,29.4195809999,0 -98.495326,29.4195000002,0 -98.4953178621,29.4194958387,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",136,0.480000,532,26,35,123,18866.327976,13353137.532800,
1002,1,0,1,1,3,7,1,12,0,0,0,0,0,0,0,0,26,0.115384615384615,0.269230769230769,0.038461538461538,0.461538461538462,Van de Putte,#2b83ba,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-98.6904590001,29.4352059999,0 -98.6901229996,29.4352349996,0 -98.6898500001,29.4352690001,0 -98.6895799996,29.4353130001,0 -98.6893120003,29.4353690002,0 -98.6890469998,29.4354349997,0 -98.6886360002,29.4355509999,0 -98.6860469998,29.4362809996,0 -98.6854459997,29.4364380004,0 -98.6854089996,29.4363329999,0 -98.6853210004,29.4362769997,0 -98.6851700005,29.4358959997,0 -98.6850240002,29.4354699998,0 -98.6849890001,29.4353339999,0 -98.6849530004,29.4349980004,0 -98.684945,29.4348879999,0 -98.6849590003,29.434567,0 -98.6849919998,29.4343329998,0 -98.6850059999,29.4341440004,0 -98.6850120001,29.4339569997,0 -98.6849969996,29.4331590004,0 -98.6849979995,29.4323630002,0 -98.6849929998,29.4319859999,0 -98.6849550004,29.431563,0 -98.6849330001,29.4314779999,0 -98.6848509996,29.4312419995,0 -98.6848010002,29.4311179999,0 -98.6846930005,29.4309080002,0 -98.6835440004,29.4289870002,0 -98.684402,29.4285910003,0 -98.6848079995,29.4284210003,0 -98.6851130003,29.4283300004,0 -98.6853960001,29.4282900003,0 -98.6857020005,29.4282760004,0 -98.6863489998,29.4282590003,0 -98.6864000002,29.4282629999,0 -98.6893270002,29.428253,0 -98.689345,29.4314550001,0 -98.6893639998,29.4333240002,0 -98.6893689995,29.4333869998,0 -98.6894049997,29.4335470004,0 -98.6894480004,29.4336619996,0 -98.6895149995,29.4338149999,0 -98.689606,29.4339659997,0 -98.6897239996,29.4341010002,0 -98.6898939999,29.4342440002,0 -98.6900939999,29.4344300002,0 -98.690199,29.4345410004,0 -98.6902909999,29.43466,0 -98.690341,29.4347609996,0 -98.6904089998,29.4349259998,0 -98.6904399999,29.4351019998,0 -98.6904590001,29.4352059999,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",53,0.150000,608,26,23,124,9039.500943,4242833.343100,
1003,1,0,0,0,4,30,2,29,0,0,0,0,0,0,0,0,66,0.060606060606061,0.454545454545454,0.03030303030303,0.439393939393939,Villarreal,#fdae61,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-98.4918750002,29.4059690003,0 -98.4917208053,29.4057440085,0 -98.4915221922,29.4054390966,0 -98.4914040002,29.4052479997,0 -98.4911709995,29.4050109996,0 -98.4909043091,29.4048333954,0 -98.490701,29.4046979998,0 -98.4906007357,29.4046311576,0 -98.4902943258,29.4047400536,0 -98.4902577929,29.4049519459,0 -98.4894486411,29.4054177753,0 -98.4880721642,29.4061743912,0 -98.4866479999,29.4069429999,0 -98.4864820005,29.4064349996,0 -98.4862519998,29.4057180003,0 -98.4859570001,29.404831,0 -98.4857329996,29.4041829999,0 -98.4856629995,29.4039580003,0 -98.4853899996,29.4031170001,0 -98.4852220004,29.4026109996,0 -98.4852139999,29.4025449998,0 -98.4852120001,29.4025309999,0 -98.4852199998,29.4024679996,0 -98.4853580001,29.4020959998,0 -98.485554,29.4015410004,0 -98.4856940004,29.4011719999,0 -98.4860259997,29.4002409997,0 -98.486206,29.3996840003,0 -98.4863329998,29.3993379996,0 -98.4875040001,29.3995470004,0 -98.4875590004,29.3995510003,0 -98.4876050001,29.3995479997,0 -98.4876640005,29.3995380001,0 -98.487827,29.3995400004,0 -98.4884409996,29.3986629996,0 -98.4884679999,29.3985740004,0 -98.4885040005,29.3984889996,0 -98.488543,29.3984139998,0 -98.4886039997,29.3983130001,0 -98.4887269997,29.3981330002,0 -98.488943,29.3977969996,0 -98.4891660001,29.3974150001,0 -98.4898000005,29.3962800003,0 -98.4898560003,29.3961909998,0 -98.4901070001,29.395855,0 -98.490156,29.3957600002,0 -98.4901819997,29.3956889998,0 -98.4902759999,29.3953439997,0 -98.490276128,29.3953435265,0 -98.4904331264,29.3953769455,0 -98.4905817156,29.3954085736,0 -98.4908826643,29.395465256,0 -98.4910989184,29.3955048635,0 -98.4914822308,29.3955757187,0 -98.4917856067,29.3956309934,0 -98.4924781764,29.3957585146,0 -98.4929819707,29.3958507309,0 -98.4935029502,29.3959465926,0 -98.4938841951,29.3960165606,0 -98.4941539996,29.39605741,0 -98.4945277576,29.396113998,0 -98.4950579288,29.396177268,0 -98.4955610583,29.3962222991,0 -98.4964473118,29.3962607093,0 -98.497369039,29.3962703696,0 -98.4981662022,29.3962730074,0 -98.4989126329,29.3962754826,0 -98.500444,29.3962719998,0 -98.5019151329,29.3962633373,0 -98.502850281,29.3962654312,0 -98.503979441,29.3962706612,0 -98.5043716603,29.3962674253,0 -98.5043719998,29.3962720004,0 -98.5043720367,29.3962724724,0 -98.5044339996,29.3970730002,0 -98.5044500004,29.397286,0 -98.5045150004,29.3980489999,0 -98.504519,29.3980969998,0 -98.5045869997,29.3988080004,0 -98.5046009995,29.3989280004,0 -98.5046200004,29.3990850002,0 -98.5046209999,29.3991209999,0 -98.5046239995,29.3992390002,0 -98.5046180004,29.399298,0 -98.5046129995,29.3993560002,0 -98.5045879998,29.3994649998,0 -98.504558,29.3995990002,0 -98.5044709998,29.3998170001,0 -98.5041349999,29.4008120002,0 -98.5040719995,29.4009959996,0 -98.5038280005,29.4017100001,0 -98.5037809995,29.4018429996,0 -98.5036409997,29.4022560002,0 -98.503482,29.4027460001,0 -98.5034039995,29.4029760001,0 -98.5030920004,29.4038759997,0 -98.5028800005,29.4045109998,0 -98.5027469997,29.4048860001,0 -98.5026470001,29.4051780004,0 -98.5025019997,29.4056160002,0 -98.5024249995,29.4058459997,0 -98.5022740001,29.4062819999,0 -98.5021720004,29.4065759999,0 -98.5020690003,29.4068659998,0 -98.5019280002,29.4072780002,0 -98.5016400004,29.4081209997,0 -98.501521,29.4084920003,0 -98.501335,29.4090709997,0 -98.5012789999,29.4091230002,0 -98.5012250001,29.4092010001,0 -98.5009800001,29.4099109999,0 -98.5009540003,29.4099860003,0 -98.5007329997,29.410696,0 -98.5005789997,29.4111890002,0 -98.4995399997,29.4107759998,0 -98.49847,29.4103529999,0 -98.4982410003,29.4110200001,0 -98.4980430004,29.4116079998,0 -98.4978450002,29.4121920001,0 -98.4977940004,29.4123619996,0 -98.4976130001,29.4128649998,0 -98.4975499999,29.4130190003,0 -98.4972509995,29.4128920001,0 -98.4971410004,29.412825,0 -98.4959459995,29.4120250003,0 -98.4957689997,29.4119060004,0 -98.4955840001,29.4115959996,0 -98.4954859996,29.4109200003,0 -98.4953130003,29.4106290001,0 -98.4953569998,29.4104539997,0 -98.4952580002,29.4104559996,0 -98.4952160003,29.4103700004,0 -98.4951259995,29.4101869999,0 -98.4949940001,29.4099719998,0 -98.4945919997,29.4094330002,0 -98.4944029996,29.4091090002,0 -98.4943589999,29.4089330001,0 -98.4943840004,29.4086079999,0 -98.4946409997,29.4079199997,0 -98.4946659995,29.407744,0 -98.494666,29.407623,0 -98.4946030005,29.4073870001,0 -98.4944840003,29.4072000004,0 -98.4942570005,29.4069800001,0 -98.4940190002,29.4068529997,0 -98.4936290002,29.4067980001,0 -98.4929569999,29.4067329999,0 -98.4926110004,29.4066389996,0 -98.4923970004,29.4065509996,0 -98.4921579997,29.4063809996,0 -98.4921120001,29.4063140003,0 -98.4918750002,29.4059690003,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",152,1.010000,1539,26,35,123,22738.166034,23805586.778400,
1004,0,0,0,1,10,4,4,23,0,0,1,0,0,0,0,0,43,0.232558139534884,0.093023255813954,0.093023255813954,0.534883720930232,Van de Putte,#2b83ba,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-98.4919950001,29.3926160001,0 -98.4920280003,29.3924769996,0 -98.4920579998,29.3923739999,0 -98.4920979997,29.3922710003,0 -98.4921520004,29.3921759998,0 -98.4922360004,29.392064,0 -98.4923229997,29.3919789998,0 -98.4923359997,29.3919640004,0 -98.4921389998,29.3913339998,0 -98.4915999998,29.3901320004,0 -98.4914210005,29.3897900002,0 -98.4912890003,29.3895259999,0 -98.4912760001,29.3895170003,0 -98.4912029996,29.3894480001,0 -98.4911109996,29.3893429999,0 -98.4910559998,29.3892959999,0 -98.4910070004,29.3892359996,0 -98.4909779996,29.3891879996,0 -98.4906770001,29.3884410002,0 -98.4903959998,29.3876920001,0 -98.4902070004,29.3871489999,0 -98.4900310001,29.386546,0 -98.4898340003,29.385869,0 -98.4894730003,29.3846539996,0 -98.4892980002,29.3840910001,0 -98.4892940005,29.3839900004,0 -98.4892960003,29.3839030004,0 -98.4895719997,29.3827129997,0 -98.4897750002,29.3818380003,0 -98.4898620003,29.3814049999,0 -98.4898770004,29.3812590002,0 -98.4898730004,29.3811769996,0 -98.4898539997,29.3810739998,0 -98.4896749997,29.3805209999,0 -98.489652,29.3804490001,0 -98.4896400004,29.3804089997,0 -98.4894870002,29.3798979998,0 -98.4894609998,29.3798140003,0 -98.4894560004,29.3797969996,0 -98.4894490003,29.3797739998,0 -98.4899460005,29.3797699999,0 -98.4901149999,29.3797920004,0 -98.4903099999,29.3798360001,0 -98.4906180005,29.3799230002,0 -98.4908569996,29.3800059999,0 -98.4911330003,29.3801269996,0 -98.4917549997,29.3804620002,0 -98.4921820003,29.3807150001,0 -98.4924340003,29.3808530002,0 -98.4924770003,29.3808800004,0 -98.4929930004,29.3812100003,0 -98.4939920001,29.3818150001,0 -98.494544,29.3822049999,0 -98.4950039996,29.3825300004,0 -98.4955319999,29.3828869997,0 -98.4959209998,29.3831289999,0 -98.4960790004,29.3832470001,0 -98.4968839996,29.3830219997,0 -98.4981179999,29.3830239996,0 -98.4981189998,29.3821940002,0 -98.5000039996,29.3821959997,0 -98.5016669998,29.3821939999,0 -98.5013039998,29.3813370004,0 -98.5012410003,29.381189,0 -98.5016239998,29.3811819997,0 -98.5030820001,29.3811720003,0 -98.5042559995,29.38117,0 -98.5042499998,29.3816280003,0 -98.5042449999,29.3824219996,0 -98.5042440003,29.3827720004,0 -98.5042300005,29.3831769996,0 -98.5041960003,29.3835959998,0 -98.5041449999,29.3843879999,0 -98.5041439995,29.3844079996,0 -98.5041340003,29.3844730004,0 -98.5041010003,29.3845579996,0 -98.5039559999,29.384841,0 -98.5037290005,29.3852670003,0 -98.5035989997,29.3855190002,0 -98.5033559998,29.3859710002,0 -98.5033090003,29.3860769999,0 -98.5032669998,29.3861659996,0 -98.5033770005,29.3864319997,0 -98.5034779997,29.3867509998,0 -98.5035019996,29.3869180001,0 -98.503608,29.3879269998,0 -98.5036610003,29.3883699996,0 -98.5036748247,29.388486131,0 -98.5036759999,29.3884960004,0 -98.5037160002,29.3888649999,0 -98.5037659999,29.389462,0 -98.5038559997,29.390452,0 -98.5039359998,29.391295,0 -98.5039519999,29.3914420004,0 -98.5040289999,29.3924309997,0 -98.5041150003,29.3933659999,0 -98.5041940002,29.3942519999,0 -98.5042780005,29.3951239999,0 -98.5043090003,29.3955170003,0 -98.5034450004,29.3955290001,0 -98.5034040001,29.3955240004,0 -98.5031750003,29.3954630004,0 -98.5030109997,29.3954140001,0 -98.5024200001,29.3952350001,0 -98.5020880004,29.3951330004,0 -98.5013620002,29.3949139999,0 -98.4997180003,29.394413,0 -98.4995949997,29.3943769998,0 -98.4987930002,29.3941270001,0 -98.4974049995,29.3937079996,0 -98.4973059998,29.3936849997,0 -98.4954589997,29.3932960001,0 -98.494982,29.3932,0 -98.4946649998,29.3931359998,0 -98.4944339996,29.3930909997,0 -98.4939150004,29.3929900004,0 -98.4919950001,29.3926160001,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",117,0.680000,961,26,35,119,20231.325651,18850547.119000,
1005,0,0,0,0,4,4,0,16,0,0,0,0,0,0,0,0,24,0.166666666666667,0.166666666666667,0,0.666666666666667,Van de Putte,#2b83ba,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-98.5112499999,29.3932279998,0 -98.5110680003,29.3936440004,0 -98.5109050002,29.393926,0 -98.5107499998,29.3942429997,0 -98.5104179999,29.3945890004,0 -98.5102280001,29.3947549998,0 -98.5096449997,29.3950540004,0 -98.5091361737,29.3951281438,0 -98.5084900002,29.3951320004,0 -98.507460932,29.3950783797,0 -98.5063774346,29.3951319992,0 -98.506377585,29.3948758997,0 -98.5063713188,29.3944129645,0 -98.5063667737,29.393813353,0 -98.5063637302,29.3933522053,0 -98.5053650237,29.3933553856,0 -98.5053592004,29.3924477789,0 -98.5049337827,29.3924228253,0 -98.5049487649,29.3914348506,0 -98.5049493598,29.3907831204,0 -98.5049496781,29.3904337599,0 -98.5054220007,29.3904320009,0 -98.5054292217,29.3900915944,0 -98.50544281,29.3894413685,0 -98.5054409363,29.3886328048,0 -98.5054434528,29.3884952806,0 -98.5049496155,29.3884975762,0 -98.5045060308,29.3884968017,0 -98.5042077012,29.3884968864,0 -98.50385238,29.3884963319,0 -98.5036748247,29.388486131,0 -98.5036610003,29.3883699996,0 -98.503608,29.3879269998,0 -98.5035019996,29.3869180001,0 -98.5034779997,29.3867509998,0 -98.5033770005,29.3864319997,0 -98.5032669998,29.3861659996,0 -98.5033090003,29.3860769999,0 -98.5033559998,29.3859710002,0 -98.5035989997,29.3855190002,0 -98.5037290005,29.3852670003,0 -98.5039559999,29.384841,0 -98.5041010003,29.3845579996,0 -98.5041340003,29.3844730004,0 -98.5041439995,29.3844079996,0 -98.5041449999,29.3843879999,0 -98.5041960003,29.3835959998,0 -98.5042300005,29.3831769996,0 -98.5042440003,29.3827720004,0 -98.5042449999,29.3824219996,0 -98.5071220003,29.3824040004,0 -98.5080239996,29.3823999999,0 -98.5089190005,29.3823819998,0 -98.5114580004,29.382368,0 -98.5114610003,29.3835660004,0 -98.5114699997,29.3837199999,0 -98.5115090001,29.3842239997,0 -98.5115449996,29.3845119997,0 -98.5115429999,29.3848219998,0 -98.5115469997,29.384979,0 -98.5115449996,29.3855059996,0 -98.5115439998,29.385723,0 -98.511588,29.3862020004,0 -98.5115910001,29.3863119999,0 -98.5115829997,29.3873179999,0 -98.5115109997,29.3879089998,0 -98.5104389998,29.3879139998,0 -98.5104330004,29.3882689997,0 -98.5104139996,29.3883580002,0 -98.510388,29.3884170002,0 -98.5103699996,29.3884590001,0 -98.5103600001,29.3885079997,0 -98.510353,29.3885770001,0 -98.5103509999,29.3888429996,0 -98.5103409999,29.3896549997,0 -98.5103399999,29.3904649998,0 -98.510337,29.3912859998,0 -98.5103329996,29.3920959996,0 -98.5103329997,29.3926660002,0 -98.5103419996,29.3927349997,0 -98.5103650001,29.3927960002,0 -98.5106919995,29.3933620001,0 -98.5110490005,29.3932240004,0 -98.5112499999,29.3932279998,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",84,0.370000,793,26,20,119,14617.414161,9139923.530000,
1006,3,1,0,3,18,21,2,48,0,0,0,0,0,0,0,1,97,0.185567010309278,0.216494845360825,0.020618556701031,0.494845360824742,Van de Putte,#2b83ba,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-98.5112860003,29.3962210004,0 -98.5112899999,29.396117,0 -98.5112910004,29.396079,0 -98.511316,29.3953999997,0 -98.5113649996,29.3947530002,0 -98.5114669998,29.3937640002,0 -98.5114800005,29.3936820004,0 -98.511549,29.3932329999,0 -98.511349,29.393229,0 -98.5112499999,29.3932279998,0 -98.5110490005,29.3932240004,0 -98.5106919995,29.3933620001,0 -98.5103650001,29.3927960002,0 -98.5103419996,29.3927349997,0 -98.5103329997,29.3926660002,0 -98.5103329996,29.3920959996,0 -98.510337,29.3912859998,0 -98.5103399999,29.3904649998,0 -98.5103409999,29.3896549997,0 -98.5103509999,29.3888429996,0 -98.510353,29.3885770001,0 -98.5103600001,29.3885079997,0 -98.5103699996,29.3884590001,0 -98.510388,29.3884170002,0 -98.5104139996,29.3883580002,0 -98.5104330004,29.3882689997,0 -98.5104389998,29.3879139998,0 -98.5115109997,29.3879089998,0 -98.5115829997,29.3873179999,0 -98.5115910001,29.3863119999,0 -98.511588,29.3862020004,0 -98.5115439998,29.385723,0 -98.5115449996,29.3855059996,0 -98.5115469997,29.384979,0 -98.5115429999,29.3848219998,0 -98.5115449996,29.3845119997,0 -98.5115090001,29.3842239997,0 -98.5114699997,29.3837199999,0 -98.5114610003,29.3835660004,0 -98.5114580004,29.382368,0 -98.512248,29.3823669999,0 -98.5124730004,29.3825129996,0 -98.5126250005,29.3824980004,0 -98.5128540003,29.3823629997,0 -98.5155400001,29.3823499999,0 -98.519921,29.3823160003,0 -98.5214869999,29.3823079999,0 -98.5232200005,29.3822979996,0 -98.5246319995,29.3822920002,0 -98.5263540004,29.3822879999,0 -98.5275159997,29.3822899997,0 -98.5272019997,29.3826450004,0 -98.5266149999,29.3833189998,0 -98.525835,29.3842330002,0 -98.5254660003,29.3846389996,0 -98.5254529998,29.3846540004,0 -98.5251690004,29.3849890001,0 -98.5247150005,29.3855240004,0 -98.5239669999,29.3863919998,0 -98.5233040001,29.3871409998,0 -98.5229289997,29.3875609999,0 -98.5226249998,29.3879099996,0 -98.5219510002,29.388695,0 -98.5219259999,29.3887229996,0 -98.5213739996,29.3893479996,0 -98.5212770004,29.3894580004,0 -98.5212179996,29.3895279997,0 -98.5209619997,29.3898330003,0 -98.5206229999,29.3902220003,0 -98.5204009997,29.3904770001,0 -98.5199409997,29.3909930002,0 -98.5197079997,29.3912620002,0 -98.5192899996,29.3917529997,0 -98.5189819995,29.392106,0 -98.5186000004,29.3925359998,0 -98.5179369999,29.3933130004,0 -98.5179069996,29.3933470004,0 -98.5172930003,29.3940520004,0 -98.5172489999,29.394102,0 -98.5171240001,29.3942460004,0 -98.5165550001,29.3948990004,0 -98.5163460002,29.3951389998,0 -98.5158679996,29.3956969997,0 -98.5155969995,29.396023,0 -98.5155374198,29.3960954895,0 -98.515537,29.3960959996,0 -98.5154031825,29.39625678,0 -98.5154030001,29.3962570004,0 -98.5150960002,29.3962540003,0 -98.5147460001,29.3962510002,0 -98.5112860003,29.3962210004,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",91,0.600000,2107,26,20,119,18578.645845,16734880.486500,
1007,0,0,0,0,6,9,6,20,0,0,0,0,0,0,0,0,41,0.146341463414634,0.219512195121951,0.146341463414634,0.48780487804878,Van de Putte,#2b83ba,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-98.5206229999,29.3902220003,0 -98.5209619997,29.3898330003,0 -98.5212179996,29.3895279997,0 -98.5212770004,29.3894580004,0 -98.5213739996,29.3893479996,0 -98.5219259999,29.3887229996,0 -98.5219510002,29.388695,0 -98.5226249998,29.3879099996,0 -98.5229289997,29.3875609999,0 -98.5233040001,29.3871409998,0 -98.5239669999,29.3863919998,0 -98.5247150005,29.3855240004,0 -98.5251690004,29.3849890001,0 -98.5254529998,29.3846540004,0 -98.5254660003,29.3846389996,0 -98.525835,29.3842330002,0 -98.5266149999,29.3833189998,0 -98.5272019997,29.3826450004,0 -98.5276619995,29.3829380001,0 -98.528026,29.3831880003,0 -98.5281569995,29.3832589999,0 -98.5282219997,29.3832839999,0 -98.5282910001,29.3833030001,0 -98.5283780001,29.3833179998,0 -98.5303070001,29.38349,0 -98.5322279995,29.3836569996,0 -98.533399,29.3837660004,0 -98.5333080003,29.3845819998,0 -98.5332020002,29.3854270003,0 -98.533097,29.3862690002,0 -98.5330060005,29.3870929999,0 -98.5329929997,29.3872000004,0 -98.5328889996,29.3880159996,0 -98.5328109995,29.3886899996,0 -98.5327939998,29.3888410001,0 -98.5327000003,29.3896139999,0 -98.5326940003,29.3896639996,0 -98.532593,29.3904909998,0 -98.5324879996,29.3913059996,0 -98.5318139996,29.3912489996,0 -98.5291499995,29.3910020002,0 -98.526798,29.3907809997,0 -98.5244459995,29.3905649999,0 -98.5219460002,29.3903469997,0 -98.5206229999,29.3902220003,0</coordinates></LinearRing></outerBoundaryIs></Polygon>",45,0.300000,1272,26,20,119,12075.476194,8213007.466580,
